,race,rank_id,horse_no,actual_pound,position,head_distance,participants,blocking_1,blocking_2,blocking_3,blocking_4,blocking_5,blocking_6,temper,order,distance,narrow,ground
3627,202001117,329,D032,0.6,0.857142857,0.285714286,0.7,0.071428571,0.142857143,0.142857143,0.714285714,0,0,0.454613095,0.714285714,0.333333333,1,1
3628,202001117,329,B225,0.575,0.285714286,0,0.7,0.714285714,0.571428571,0.5,0.071428571,0,0,0.674312525,0.071428571,0.333333333,1,1
3629,202001116,328,A324,0.475,0.571428571,0.232142857,0.7,0.714285714,0.714285714,0.714285714,0.642857143,0,0,0.509869099,0.642857143,0.333333333,1,1
3630,202001116,328,C469,0.575,0.071428571,0.178571429,0.7,0.5,0.642857143,0.642857143,0.571428571,0,0,0.611619862,0.571428571,0.333333333,1,1
3631,202001116,328,C223,0.425,0.857142857,0.125,0.7,0.428571429,0.285714286,0.357142857,0.5,0,0,0.580853175,0.5,0.333333333,1,1
3632,202001116,328,B197,0.7,0.285714286,0.125,0.7,0.785714286,0.857142857,0.857142857,0.428571429,0,0,0.612289226,0.428571429,0.333333333,1,1
3633,202001116,328,A088,0.475,0.5,0.071428571,0.7,0.142857143,0.214285714,0.214285714,0.357142857,0,0,0.579573935,0.357142857,0.333333333,1,1
3634,202001116,328,C249,0.775,0.928571429,0,0.7,0.071428571,0.071428571,0.071428571,0.285714286,0,0,0.451719577,0.285714286,0.333333333,1,1
3635,202001116,328,C360,0.825,0.642857143,0,0.7,0.214285714,0.142857143,0.142857143,0.214285714,0,0,0.599328449,0.214285714,0.333333333,1,1
3636,202001116,328,C149,0.35,0.214285714,0,0.7,0.285714286,0.428571429,0.428571429,0.142857143,0,0,0.463299201,0.142857143,0.333333333,1,1
3637,202001116,328,C441,0.7,0.785714286,0.446428571,0.7,0.642857143,0.5,0.571428571,1,0,0,0.553571429,1,0.333333333,1,1
3638,202001116,328,D012,0.625,1,0.339285714,0.7,1,1,1,0.928571429,0,0,0.473809524,0.928571429,0.333333333,1,1
3639,202001116,328,B185,0.6,0.357142857,0.321428571,0.7,0.857142857,0.785714286,0.785714286,0.857142857,0,0,0.530137845,0.857142857,0.333333333,1,1
3640,202001116,328,C467,0.625,0.428571429,0.303571429,0.7,0.357142857,0.357142857,0.285714286,0.785714286,0,0,0.291849817,0.785714286,0.333333333,1,1
3641,202001116,328,D013,0.525,0.142857143,0.285714286,0.7,0.571428571,0.571428571,0.5,0.714285714,0,0,0.547619048,0.714285714,0.333333333,1,1
3642,202001116,328,B356,0.45,0.714285714,0,0.7,0.928571429,0.928571429,0.928571429,0.071428571,0,0,0.620421245,0.071428571,0.333333333,1,1
3643,202001115,327,D150,0.775,0.285714286,0.267857143,0.7,0.642857143,0.642857143,0.642857143,0,0,0,0.451988488,0.642857143,0.166666667,1,1
3644,202001115,327,A010,0.55,0.5,0.25,0.7,0.714285714,0.714285714,0.571428571,0,0,0,0.56980353,0.571428571,0.166666667,1,1
3645,202001115,327,C373,0.725,0.714285714,0.25,0.7,0.571428571,0.428571429,0.5,0,0,0,0.349072802,0.5,0.166666667,1,1
3646,202001115,327,B200,0.625,0.214285714,0.160714286,0.7,0.5,0.571428571,0.428571429,0,0,0,0.584039873,0.428571429,0.166666667,1,1
3647,202001115,327,A030,0.8,0.142857143,0.142857143,0.7,0.428571429,0.5,0.357142857,0,0,0,0.652582418,0.357142857,0.166666667,1,1
3648,202001115,327,C477,0.8,0.642857143,0.125,0.7,0.071428571,0.071428571,0.285714286,0,0,0,0.353174603,0.285714286,0.166666667,1,1
3649,202001115,327,B475,0.55,0.785714286,0.107142857,0.7,0.142857143,0.142857143,0.214285714,0,0,0,0.441548676,0.214285714,0.166666667,1,1
3650,202001115,327,C474,0.775,0.428571429,0,0.7,0.285714286,0.357142857,0.142857143,0,0,0,0.497462722,0.142857143,0.166666667,1,1
3651,202001115,327,B333,0.575,0.357142857,0.553571429,0.7,0.357142857,0.214285714,1,0,0,0,0.332517861,1,0.166666667,1,1
3652,202001115,327,A373,0.525,0.071428571,0.535714286,0.7,0.214285714,0.285714286,0.928571429,0,0,0,0.343250171,0.928571429,0.166666667,1,1
3653,202001115,327,A040,0.625,0.857142857,0.5,0.7,0.857142857,0.857142857,0.857142857,0,0,0,0.494500675,0.857142857,0.166666667,1,1
3654,202001115,327,C042,0.725,0.928571429,0.428571429,0.7,0.785714286,0.785714286,0.785714286,0,0,0,0.372316145,0.785714286,0.166666667,1,1
3655,202001115,327,C270,0.375,0.571428571,0.339285714,0.7,0.928571429,1,0.714285714,0,0,0,0.474130037,0.714285714,0.166666667,1,1
3656,202001115,327,C148,0.675,1,0,0.7,1,0.928571429,0.071428571,0,0,0,0.813624339,0.071428571,0.166666667,1,1
3657,202001114,326,A320,0.775,0.785714286,0.446428571,0.7,0.785714286,0.785714286,0.857142857,0.642857143,0,0,0.593085862,0.642857143,0.666666667,0,0.5
3658,202001114,326,S131,0.525,0.857142857,0.446428571,0.7,1,0.928571429,0.928571429,0.571428571,0,0,0.679394277,0.571428571,0.666666667,0,0.5
3659,202001114,326,C284,0.825,0.285714286,0.285714286,0.7,0.714285714,0.714285714,0.714285714,0.5,0,0,0.595665908,0.5,0.666666667,0,0.5
3660,202001114,326,B115,0.375,0.214285714,0.285714286,0.7,0.357142857,0.357142857,0.214285714,0.428571429,0,0,0.450480769,0.428571429,0.666666667,0,0.5
3661,202001114,326,C280,0.725,1,0.232142857,0.7,0.571428571,0.071428571,0.142857143,0.357142857,0,0,0.591972842,0.357142857,0.666666667,0,0.5
3662,202001114,326,C312,0.4,0.928571429,0.214285714,0.7,0.642857143,0.642857143,0.642857143,0.285714286,0,0,0.623696816,0.285714286,0.666666667,0,0.5
3663,202001114,326,V119,0.4,0.357142857,0.214285714,0.7,0.071428571,0.142857143,0.071428571,0.214285714,0,0,0.336457209,0.214285714,0.666666667,0,0.5
3664,202001114,326,C208,0.75,0.5,0.071428571,0.7,0.428571429,0.5,0.571428571,0.142857143,0,0,0.44981685,0.142857143,0.666666667,0,0.5
3665,202001114,326,D031,0.575,0.071428571,1.625,0.7,0.214285714,0.285714286,0.5,1,0,0,0.492836793,1,0.666666667,0,0.5
3666,202001114,326,V161,0.675,0.714285714,0.910714286,0.7,0.928571429,1,1,0.928571429,0,0,0.65472028,0.928571429,0.666666667,0,0.5
3667,202001114,326,V371,0.825,0.142857143,0.892857143,0.7,0.285714286,0.428571429,0.357142857,0.857142857,0,0,0.533671457,0.857142857,0.666666667,0,0.5
3668,202001114,326,B251,0.55,0.428571429,0.553571429,0.7,0.142857143,0.214285714,0.285714286,0.785714286,0,0,0.444087302,0.785714286,0.666666667,0,0.5
3669,202001114,326,B432,0.825,0.571428571,0.464285714,0.7,0.5,0.571428571,0.428571429,0.714285714,0,0,0.573577534,0.714285714,0.666666667,0,0.5
3670,202001114,326,B428,0.5,0.642857143,0,0.7,0.857142857,0.857142857,0.785714286,0.071428571,0,0,0.621553885,0.071428571,0.666666667,0,0.5
3671,202001113,325,C407,0.7,0.142857143,0.357142857,0.7,0.857142857,0.928571429,0.642857143,0,0,0,0.607142857,0.642857143,0.166666667,1,1
3672,202001113,325,C363,0.6,0.714285714,0.303571429,0.7,0.071428571,0.071428571,0.571428571,0,0,0,0.324481074,0.571428571,0.166666667,1,1
3673,202001113,325,C457,0.55,0.071428571,0.285714286,0.7,0.428571429,0.428571429,0.5,0,0,0,0.564061864,0.5,0.166666667,1,1
3674,202001113,325,C525,0.575,0.357142857,0.267857143,0.7,0.5,0.5,0.428571429,0,0,0,0.607142857,0.428571429,0.166666667,1,1
3675,202001113,325,T348,0.65,0.214285714,0.232142857,0.7,0.642857143,0.785714286,0.357142857,0,0,0,0.554293171,0.357142857,0.166666667,1,1
3676,202001113,325,C389,0.3,0.285714286,0.178571429,0.7,0.285714286,0.214285714,0.285714286,0,0,0,0.402335165,0.285714286,0.166666667,1,1
3677,202001113,325,C352,0.4,0.785714286,0.142857143,0.7,1,1,0.214285714,0,0,0,0.660370879,0.214285714,0.166666667,1,1
3678,202001113,325,D123,0.625,0.928571429,0.107142857,0.7,0.785714286,0.642857143,0.142857143,0,0,0,0.643620269,0.142857143,0.166666667,1,1
3679,202001113,325,C332,0.55,0.857142857,1.071428571,0.7,0.142857143,0.357142857,1,0,0,0,0.142857143,1,0.166666667,1,1
3680,202001113,325,C066,0.675,0.428571429,0.946428571,0.7,0.214285714,0.142857143,0.928571429,0,0,0,0.35952381,0.928571429,0.166666667,1,1
3681,202001113,325,D154,0.625,1,0.392857143,0.7,0.714285714,0.571428571,0.857142857,0,0,0,0.328571429,0.857142857,0.166666667,1,1
3682,202001113,325,C167,0.575,0.5,0.375,0.7,0.571428571,0.714285714,0.785714286,0,0,0,0.401190476,0.785714286,0.166666667,1,1
3683,202001113,325,C015,0.525,0.571428571,0.357142857,0.7,0.928571429,0.857142857,0.714285714,0,0,0,0.498015873,0.714285714,0.166666667,1,1
3684,202001113,325,D055,0.825,0.642857143,0,0.7,0.357142857,0.285714286,0.071428571,0,0,0,0.553571429,0.071428571,0.166666667,1,1
3685,202001112,324,B134,0.325,0.928571429,0.375,0.7,0.5,0.142857143,0.142857143,0.642857143,0,0,0.380527915,0.642857143,0.5,1,1
3686,202001112,324,A334,0.425,0.357142857,0.357142857,0.7,0.285714286,0.357142857,0.285714286,0.571428571,0,0,0.549790765,0.571428571,0.5,1,1
3687,202001112,324,C171,0.725,0.785714286,0.357142857,0.7,1,0.928571429,0.571428571,0.5,0,0,0.512136673,0.5,0.5,1,1
3688,202001112,324,V400,0.75,0.857142857,0.357142857,0.7,0.142857143,0.214285714,0.357142857,0.428571429,0,0,0.589843074,0.428571429,0.5,1,1
3689,202001112,324,C251,0.55,0.071428571,0.232142857,0.7,0.357142857,0.428571429,0.428571429,0.357142857,0,0,0.544780512,0.357142857,0.5,1,1
3690,202001112,324,C174,0.75,0.428571429,0.214285714,0.7,0.928571429,1,1,0.285714286,0,0,0.530135935,0.285714286,0.5,1,1
3691,202001112,324,B314,0.825,0.214285714,0.214285714,0.7,0.571428571,0.642857143,0.714285714,0.214285714,0,0,0.545967438,0.214285714,0.5,1,1
3692,202001112,324,C096,0.8,0.642857143,0.125,0.7,0.214285714,0.285714286,0.214285714,0.142857143,0,0,0.525020292,0.142857143,0.5,1,1
3693,202001112,324,B028,0.675,0.5,0.75,0.7,0.785714286,0.857142857,0.785714286,1,0,0,0.56487679,1,0.5,1,1
3694,202001112,324,B298,0.325,0.285714286,0.696428571,0.7,0.428571429,0.5,0.857142857,0.928571429,0,0,0.3625296,0.928571429,0.5,1,1
3695,202001112,324,A273,0.525,0.142857143,0.553571429,0.7,0.714285714,0.714285714,0.642857143,0.857142857,0,0,0.601886135,0.857142857,0.5,1,1
3696,202001112,324,B452,0.5,0.571428571,0.5,0.7,0.642857143,0.571428571,0.5,0.785714286,0,0,0.55236956,0.785714286,0.5,1,1
3697,202001112,324,A055,0.575,1,0.482142857,0.7,0.857142857,0.785714286,0.928571429,0.714285714,0,0,0.632562015,0.714285714,0.5,1,1
3698,202001112,324,V341,0.75,0.714285714,0,0.7,0.071428571,0.071428571,0.071428571,0.071428571,0,0,0.502571734,0.071428571,0.5,1,1
3699,2020011110,332,C135,0.5,0.285714286,0.267857143,0.7,0.357142857,0.5,0.5,0.642857143,0,0,0.591132479,0.642857143,0.5,1,1
3700,2020011110,332,A129,0.825,0.714285714,0.25,0.7,1,0.928571429,0.785714286,0.571428571,0,0,0.642139805,0.571428571,0.5,1,1
3701,2020011110,332,B287,0.675,0.642857143,0.232142857,0.7,0.071428571,0.071428571,0.142857143,0.5,0,0,0.429797126,0.5,0.5,1,1
3702,2020011110,332,C462,0.55,0.571428571,0.178571429,0.7,0.857142857,0.785714286,0.642857143,0.428571429,0,0,0.502040816,0.428571429,0.5,1,1
3703,2020011110,332,C013,0.325,0.142857143,0.178571429,0.7,0.214285714,0.214285714,0.214285714,0.357142857,0,0,0.498479819,0.357142857,0.5,1,1
3704,2020011110,332,C024,0.65,0.785714286,0.142857143,0.7,0.785714286,0.857142857,0.928571429,0.285714286,0,0,0.608901099,0.285714286,0.5,1,1
3705,2020011110,332,B070,0.5,0.857142857,0.107142857,0.7,0.285714286,0.142857143,0.071428571,0.214285714,0,0,0.449345892,0.214285714,0.5,1,1
3706,2020011110,332,C465,0.475,0.214285714,0,0.7,0.642857143,0.571428571,0.571428571,0.142857143,0,0,0.742788462,0.142857143,0.5,1,1
3707,2020011110,332,B034,0.7,0.5,1.071428571,0.7,0.5,0.642857143,0.714285714,1,0,0,0.469721455,1,0.5,1,1
3708,2020011110,332,B387,0.4,0.928571429,0.589285714,0.7,0.571428571,0.357142857,0.357142857,0.928571429,0,0,0.34253663,0.928571429,0.5,1,1
3709,2020011110,332,B208,0.45,0.357142857,0.357142857,0.7,0.714285714,0.714285714,0.857142857,0.857142857,0,0,0.55951899,0.857142857,0.5,1,1
3710,2020011110,332,B257,0.525,1,0.321428571,0.7,0.928571429,1,1,0.785714286,0,0,0.644472789,0.785714286,0.5,1,1
3711,2020011110,332,D127,0.775,0.428571429,0.321428571,0.7,0.142857143,0.285714286,0.285714286,0.714285714,0,0,0.366071429,0.714285714,0.5,1,1
3712,2020011110,332,C050,0.575,0.071428571,0,0.7,0.428571429,0.428571429,0.428571429,0.071428571,0,0,0.53941818,0.071428571,0.5,1,1
3713,202001111,323,C177,0.8,0.928571429,0.339285714,0.7,0.428571429,0.357142857,0.642857143,0,0,0,0.494104853,0.642857143,0.166666667,1,1
3714,202001111,323,C152,0.775,0.785714286,0.25,0.7,0.714285714,0.642857143,0.571428571,0,0,0,0.596551227,0.571428571,0.166666667,1,1
3715,202001111,323,C102,0.6,0.214285714,0.214285714,0.7,0.285714286,0.285714286,0.5,0,0,0,0.509347704,0.5,0.166666667,1,1
3716,202001111,323,D162,0.65,0.142857143,0.178571429,0.7,0.642857143,0.714285714,0.428571429,0,0,0,0.725824176,0.428571429,0.166666667,1,1
3717,202001111,323,C021,0.325,0.071428571,0.160714286,0.7,0.571428571,0.5,0.357142857,0,0,0,0.523484848,0.357142857,0.166666667,1,1
3718,202001111,323,D114,0.65,0.571428571,0.125,0.7,0.071428571,0.071428571,0.285714286,0,0,0,0.300595238,0.285714286,0.166666667,1,1
3719,202001111,323,C526,0.7,0.285714286,0.125,0.7,0.5,0.571428571,0.214285714,0,0,0,0.610846561,0.214285714,0.166666667,1,1
3720,202001111,323,D052,0.65,0.5,0.089285714,0.7,0.357142857,0.214285714,0.142857143,0,0,0,0.624411303,0.142857143,0.166666667,1,1
3721,202001111,323,T254,0.35,0.714285714,1.5,0.7,0.142857143,0.428571429,1,0,0,0,0.324265946,1,0.166666667,1,1
3722,202001111,323,T112,0.375,0.357142857,0.553571429,0.7,0.857142857,0.857142857,0.928571429,0,0,0,0.567350289,0.928571429,0.166666667,1,1
3723,202001111,323,C421,0.725,0.857142857,0.464285714,0.7,0.928571429,1,0.857142857,0,0,0,0.612380952,0.857142857,0.166666667,1,1
3724,202001111,323,V401,0.575,0.642857143,0.464285714,0.7,0.214285714,0.142857143,0.785714286,0,0,0,0.384290189,0.785714286,0.166666667,1,1
3725,202001111,323,D121,0.65,0.428571429,0.375,0.7,0.785714286,0.928571429,0.714285714,0,0,0,0.528571429,0.714285714,0.166666667,1,1
3726,202001111,323,C005,0.45,1,0,0.7,1,0.785714286,0.071428571,0,0,0,0.616720085,0.071428571,0.166666667,1,1
3727,202001089,322,V222,0.375,0.75,0.416666667,0.6,1,1,0.75,0,0,0,0.503841575,0.75,0.166666667,0.285714286,1
3728,202001089,322,B433,0.475,1,0.3125,0.6,0.166666667,0.166666667,0.666666667,0,0,0,0.306031746,0.666666667,0.166666667,0.285714286,1
3729,202001089,322,D043,0.575,0.416666667,0.291666667,0.6,0.583333333,0.666666667,0.583333333,0,0,0,0.358974359,0.583333333,0.166666667,0.285714286,1
3730,202001089,322,T330,0.425,0.166666667,0.145833333,0.6,0.5,0.5,0.5,0,0,0,0.546900183,0.5,0.166666667,0.285714286,1
3731,202001089,322,A313,0.4,0.666666667,0.104166667,0.6,0.916666667,0.916666667,0.416666667,0,0,0,0.57526821,0.416666667,0.166666667,0.285714286,1
3732,202001089,322,C351,0.6,0.083333333,0.104166667,0.6,0.416666667,0.416666667,0.333333333,0,0,0,0.628605769,0.333333333,0.166666667,0.285714286,1
3733,202001089,322,C318,0.3,0.25,0,0.6,0.25,0.25,0.25,0,0,0,0.569347319,0.25,0.166666667,0.285714286,1
3734,202001089,322,B294,0.45,0.333333333,0,0.6,0.666666667,0.583333333,0.166666667,0,0,0,0.564278083,0.166666667,0.166666667,0.285714286,1
3735,202001089,322,A337,0.375,0.833333333,0.625,0.6,0.75,0.833333333,1,0,0,0,0.456147402,1,0.166666667,0.285714286,1
3736,202001089,322,V286,0.45,0.5,0.541666667,0.6,0.083333333,0.083333333,0.916666667,0,0,0,0.286101399,0.916666667,0.166666667,0.285714286,1
3737,202001089,322,C010,0.8,0.583333333,0.5,0.6,0.833333333,0.75,0.833333333,0,0,0,0.54253445,0.833333333,0.166666667,0.285714286,1
3738,202001089,322,C271,0.525,0.916666667,0,0.6,0.333333333,0.333333333,0.083333333,0,0,0,0.416708985,0.083333333,0.166666667,0.285714286,1
3739,202001088,321,S093,0.3,1,0.395833333,0.6,1,1,0.75,0,0,0,0.483983819,0.75,0.166666667,0.285714286,1
3740,202001088,321,B456,0.625,0.666666667,0.270833333,0.6,0.166666667,0.166666667,0.666666667,0,0,0,0.457462676,0.666666667,0.166666667,0.285714286,1
3741,202001088,321,C186,0.625,0.916666667,0.1875,0.6,0.416666667,0.333333333,0.583333333,0,0,0,0.542011019,0.583333333,0.166666667,0.285714286,1
3742,202001088,321,D235,0.525,0.5,0.166666667,0.6,0.916666667,0.916666667,0.5,0,0,0,0.47531635,0.5,0.166666667,0.285714286,1
3743,202001088,321,B371,0.5,0.25,0.166666667,0.6,0.75,0.833333333,0.416666667,0,0,0,0.67511728,0.416666667,0.166666667,0.285714286,1
3744,202001088,321,C324,0.4,0.333333333,0.125,0.6,0.083333333,0.083333333,0.333333333,0,0,0,0.397619048,0.333333333,0.166666667,0.285714286,1
3745,202001088,321,C231,0.7,0.416666667,0.083333333,0.6,0.333333333,0.416666667,0.25,0,0,0,0.592366835,0.25,0.166666667,0.285714286,1
3746,202001088,321,C229,0.775,0.583333333,0,0.6,0.5,0.5,0.166666667,0,0,0,0.55649311,0.166666667,0.166666667,0.285714286,1
3747,202001088,321,D069,0.6,0.166666667,0.4375,0.6,0.583333333,0.583333333,1,0,0,0,0.433633959,1,0.166666667,0.285714286,1
3748,202001088,321,D042,0.425,0.083333333,0.4375,0.6,0.25,0.25,0.916666667,0,0,0,0.421300366,0.916666667,0.166666667,0.285714286,1
3749,202001088,321,B085,0.725,0.833333333,0.395833333,0.6,0.666666667,0.75,0.833333333,0,0,0,0.51815443,0.833333333,0.166666667,0.285714286,1
3750,202001088,321,C232,0.825,0.75,0,0.6,0.833333333,0.666666667,0.083333333,0,0,0,0.677905428,0.083333333,0.166666667,0.285714286,1
3751,202001087,320,B351,0.8,0.916666667,0.5,0.6,1,1,1,0.666666667,0.75,0,0.49605353,0.75,0.666666667,0.285714286,1
3752,202001087,320,B427,0.6,0.666666667,0.4375,0.6,0.666666667,0.666666667,0.75,1,0.666666667,0,0.548350538,0.666666667,0.666666667,0.285714286,1
3753,202001087,320,A224,0.6,0.083333333,0.354166667,0.6,0.416666667,0.416666667,0.416666667,0.5,0.583333333,0,0.591605617,0.583333333,0.666666667,0.285714286,1
3754,202001087,320,T380,0.375,0.583333333,0.291666667,0.6,0.916666667,0.916666667,0.916666667,0.583333333,0.5,0,0.71700914,0.5,0.666666667,0.285714286,1
3755,202001087,320,B319,0.475,1,0.1875,0.6,0.083333333,0.25,0.25,0.333333333,0.416666667,0,0.500078493,0.416666667,0.666666667,0.285714286,1
3756,202001087,320,C210,0.625,0.166666667,0.166666667,0.6,0.333333333,0.333333333,0.333333333,0.416666667,0.333333333,0,0.392749407,0.333333333,0.666666667,0.285714286,1
3757,202001087,320,C183,0.65,0.833333333,0.104166667,0.6,0.75,0.833333333,0.666666667,0.25,0.166666667,0,0.698614719,0.166666667,0.666666667,0.285714286,1
3758,202001087,320,A005,0.65,0.25,0.104166667,0.6,0.5,0.5,0.5,0.75,0.166666667,0,0.548378628,0.166666667,0.666666667,0.285714286,1
3759,202001087,320,C510,0.55,0.75,0.5625,0.6,0.25,0.083333333,0.083333333,0.166666667,1,0,0.373479853,1,0.666666667,0.285714286,1
3760,202001087,320,B336,0.775,0.416666667,0.5,0.6,0.833333333,0.75,0.833333333,0.916666667,0.916666667,0,0.548456089,0.916666667,0.666666667,0.285714286,1
3761,202001087,320,B472,0.675,0.333333333,0.5,0.6,0.583333333,0.583333333,0.583333333,0.833333333,0.833333333,0,0.54,0.833333333,0.666666667,0.285714286,1
3762,202001087,320,C288,0.675,0.5,0,0.6,0.166666667,0.166666667,0.166666667,0.083333333,0.083333333,0,0.448571429,0.083333333,0.666666667,0.285714286,1
3763,202001086,319,C095,0.325,0.888888889,0.416666667,0.45,0.888888889,0.777777778,0.777777778,0.555555556,1,0,0.599461976,1,0,0,0
3764,202001086,319,A252,0.825,0.111111111,0.388888889,0.45,0.222222222,0.333333333,0.444444444,0.444444444,0.888888889,0,0.458488456,0.888888889,0,0,0
3765,202001086,319,A093,0.5,0.222222222,0.388888889,0.45,0.777777778,0.888888889,0.888888889,1,0.777777778,0,0.634187708,0.777777778,0,0,0
3766,202001086,319,B090,0.5,0.666666667,0.361111111,0.45,0.555555556,0.444444444,0.555555556,0.666666667,0.666666667,0,0.49356685,0.666666667,0,0,0
3767,202001086,319,B156,0.325,0.777777778,0.277777778,0.45,0.666666667,0.666666667,0.333333333,0.333333333,0.555555556,0,0.470329393,0.555555556,0,0,0
3768,202001086,319,A066,0.625,0.555555556,0.277777778,0.45,0.111111111,0.111111111,0.111111111,0.111111111,0.444444444,0,0.283932456,0.444444444,0,0,0
3769,202001086,319,D801,0.45,0.444444444,0.194444444,0.45,0.444444444,0.555555556,0.666666667,0.777777778,0.333333333,0,0.397306397,0.333333333,0,0,0
3770,202001086,319,B405,0.375,1,0.166666667,0.45,1,1,1,0.888888889,0.222222222,0,0.722869145,0.222222222,0,0,0
3771,202001086,319,A409,0.375,0.333333333,0,0.45,0.333333333,0.222222222,0.222222222,0.222222222,0.111111111,0,0.532550783,0.111111111,0,0,0
3772,202001085,318,C331,0.5,0.666666667,0.520833333,0.6,0.333333333,0.416666667,0.416666667,0.75,0,0,0.412733844,0.75,0.666666667,0.285714286,1
3773,202001085,318,A083,0.275,0.833333333,0.4375,0.6,0.083333333,0.083333333,0.166666667,0.666666667,0,0,0.361955786,0.666666667,0.666666667,0.285714286,1
3774,202001085,318,C256,0.475,0.333333333,0.395833333,0.6,0.166666667,0.166666667,0.083333333,0.583333333,0,0,0.318490537,0.583333333,0.666666667,0.285714286,1
3775,202001085,318,T369,0.825,0.916666667,0.395833333,0.6,0.916666667,1,0.833333333,0.5,0,0,0.593695055,0.5,0.666666667,0.285714286,1
3776,202001085,318,B050,0.8,0.166666667,0.375,0.6,0.5,0.583333333,0.666666667,0.416666667,0,0,0.503932342,0.416666667,0.666666667,0.285714286,1
3777,202001085,318,B426,0.525,0.25,0.208333333,0.6,0.583333333,0.5,0.583333333,0.333333333,0,0,0.418353175,0.333333333,0.666666667,0.285714286,1
3778,202001085,318,C109,0.6,0.583333333,0.104166667,0.6,0.833333333,0.833333333,0.916666667,0.25,0,0,0.642460948,0.25,0.666666667,0.285714286,1
3779,202001085,318,B074,0.375,1,0,0.6,0.666666667,0.666666667,0.25,0.166666667,0,0,0.599047619,0.166666667,0.666666667,0.285714286,1
3780,202001085,318,C127,0.325,0.416666667,0.875,0.6,1,0.916666667,1,1,0,0,0.500790017,1,0.666666667,0.285714286,1
3781,202001085,318,A247,0.55,0.75,0.8125,0.6,0.25,0.25,0.333333333,0.916666667,0,0,0.357757374,0.916666667,0.666666667,0.285714286,1
3782,202001085,318,C541,0.75,0.083333333,0.625,0.6,0.416666667,0.333333333,0.5,0.833333333,0,0,0.361302983,0.833333333,0.666666667,0.285714286,1
3783,202001085,318,C048,0.775,0.5,0,0.6,0.75,0.75,0.75,0.083333333,0,0,0.661366758,0.083333333,0.666666667,0.285714286,1
3784,202001084,317,D050,0.675,0,0,0.65,0,0,0,0,0,0,0.598958333,0,0.166666667,0.285714286,1
3785,202001084,317,D077,0.575,0.538461538,0.519230769,0.65,0.769230769,0.769230769,0.692307692,0,0,0,0.466718995,0.692307692,0.166666667,0.285714286,1
3786,202001084,317,C412,0.675,0.153846154,0.423076923,0.65,0.384615385,0.461538462,0.615384615,0,0,0,0.538461538,0.615384615,0.166666667,0.285714286,1
3787,202001084,317,V364,0.775,0.307692308,0.403846154,0.65,0.230769231,0.307692308,0.538461538,0,0,0,0.325105984,0.538461538,0.166666667,0.285714286,1
3788,202001084,317,A359,0.45,0.615384615,0.173076923,0.65,0.923076923,0.923076923,0.461538462,0,0,0,0.595247253,0.461538462,0.166666667,0.285714286,1
3789,202001084,317,A398,0.65,0.923076923,0.173076923,0.65,0.846153846,0.846153846,0.384615385,0,0,0,0.459737485,0.384615385,0.166666667,0.285714286,1
3790,202001084,317,B073,0.45,0.461538462,0.153846154,0.65,0.692307692,0.692307692,0.307692308,0,0,0,0.49642094,0.307692308,0.166666667,0.285714286,1
3791,202001084,317,C289,0.75,0.769230769,0.134615385,0.65,0.615384615,0.384615385,0.230769231,0,0,0,0.453296703,0.230769231,0.166666667,0.285714286,1
3792,202001084,317,C272,0.525,0.692307692,0.134615385,0.65,0.076923077,0.076923077,0.153846154,0,0,0,0.409502442,0.153846154,0.166666667,0.285714286,1
3793,202001084,317,C322,0.55,0.846153846,0.980769231,0.65,0.153846154,0.153846154,0.923076923,0,0,0,0.300518926,0.923076923,0.166666667,0.285714286,1
3794,202001084,317,V293,0.775,0.076923077,0.653846154,0.65,0.461538462,0.538461538,0.846153846,0,0,0,0.51101058,0.846153846,0.166666667,0.285714286,1
3795,202001084,317,D148,0.575,0.384615385,0.596153846,0.65,0.307692308,0.230769231,0.769230769,0,0,0,0.40224359,0.769230769,0.166666667,0.285714286,1
3796,202001084,317,C004,0.725,0.230769231,0,0.65,0.538461538,0.615384615,0.076923077,0,0,0,0.584548464,0.076923077,0.166666667,0.285714286,1
3797,202001083,316,B286,0.425,1,0.458333333,0.6,0.083333333,0.083333333,0.083333333,0.75,0,0,0.521608508,0.75,0.666666667,0.285714286,1
3798,202001083,316,T353,0.475,0.5,0.4375,0.6,0.5,0.25,0.416666667,0.666666667,0,0,0.598356009,0.666666667,0.666666667,0.285714286,1
3799,202001083,316,S147,0.35,0.916666667,0.395833333,0.6,0.916666667,0.916666667,0.833333333,0.583333333,0,0,0.657078528,0.583333333,0.666666667,0.285714286,1
3800,202001083,316,A086,0.55,0.666666667,0.3125,0.6,0.833333333,0.75,0.75,0.5,0,0,0.675704687,0.5,0.666666667,0.285714286,1
3801,202001083,316,C060,0.65,0.166666667,0.291666667,0.6,0.333333333,0.416666667,0.25,0.416666667,0,0,0.601705378,0.416666667,0.666666667,0.285714286,1
3802,202001083,316,B299,0.825,0.416666667,0.229166667,0.6,0.416666667,0.5,0.5,0.333333333,0,0,0.577918956,0.333333333,0.666666667,0.285714286,1
3803,202001083,316,A282,0.75,0.75,0,0.6,0.25,0.333333333,0.333333333,0.25,0,0,0.565194421,0.25,0.666666667,0.285714286,1
3804,202001083,316,B366,0.8,0.083333333,0,0.6,0.666666667,0.583333333,0.583333333,0.166666667,0,0,0.653792636,0.166666667,0.666666667,0.285714286,1
